start_time,machine_id,metric_value
2024-06-27 02:55:15,1,0.33979917
2024-06-27 02:55:30,1,0.15902282
2024-06-27 02:55:45,1,0.18468688
2024-06-27 02:56:00,1,0.36993945
2024-06-27 02:56:15,1,0.3508382
2024-06-27 02:56:30,1,0.24647915
2024-06-27 02:56:45,1,0.28776607
2024-06-27 02:57:00,1,0.42839906
2024-06-27 02:57:15,1,0.7620978
2024-06-27 02:57:30,1,1.0565313
2024-06-27 02:57:45,1,0.7135066
2024-06-27 02:58:00,1,0.7515143
2024-06-27 02:58:15,1,0.54955965
2024-06-27 02:58:30,1,0.76690054
2024-06-27 02:58:45,1,1.0204786
2024-06-27 02:59:00,1,0.8498428
2024-06-27 02:59:15,1,1.570357
2024-06-27 02:59:30,1,1.6874683
2024-06-27 02:59:45,1,1.5748409
2024-06-27 03:00:00,1,0.98286664
2024-06-27 03:00:15,1,1.2247725
2024-06-27 03:00:30,1,1.2809128
2024-06-27 03:00:45,1,1.1624013
2024-06-27 03:01:00,1,1.4473792
2024-06-27 03:01:15,1,0.9504994
2024-06-27 03:01:30,1,0.672126
2024-06-27 03:01:45,1,0.68057996
2024-06-27 03:02:00,1,0.671749
2024-06-27 03:02:15,1,0.7669411
2024-06-27 03:02:30,1,0.505715
2024-06-27 03:02:45,1,0.39839408
2024-06-27 03:03:00,1,0.5020328
2024-06-27 03:03:15,1,0.37923837
2024-06-27 03:03:30,1,0.021704504
2024-06-27 03:03:45,1,0.0011427416
2024-06-27 03:04:00,1,0.0013350516
2024-06-27 03:04:15,1,0.0015557277
2024-06-27 03:04:30,1,0.0008278904
2024-06-27 03:04:45,1,0.0013593335
2024-06-27 03:05:00,1,0.0012316592
2024-06-27 03:05:15,1,0.0005691299
2024-06-27 03:05:30,1,0.00067202444
2024-06-27 03:05:45,1,0.0011405499
2024-06-27 03:06:00,1,0.0013500622
2024-06-27 03:06:15,1,0.001305969
2024-06-27 03:06:30,1,0.00087339024
2024-06-27 03:06:45,1,0.0008364587
2024-06-27 03:07:00,1,0.0012278532
2024-06-27 03:07:15,1,0.0010725529
2024-06-27 03:07:30,1,0.001253539
2024-06-27 03:07:45,1,0.0012391987
2024-06-27 03:08:00,1,0.0006466143
2024-06-27 03:08:15,1,0.00094622484
2024-06-27 03:08:30,1,0.0011084345
2024-06-27 03:08:45,1,0.0013134532
2024-06-27 03:09:00,1,0.0014877723
2024-06-27 03:09:15,1,0.0013778504
2024-06-27 03:09:30,1,0.0012969325
2024-06-27 03:09:45,1,0.0012491466
2024-06-27 03:10:00,1,0.0013011552
2024-06-27 03:10:15,1,0.0012533638
2024-06-27 03:10:30,1,0.0008237107
2024-06-27 03:10:45,1,0.0011171635
2024-06-27 03:11:00,1,0.0020096796
2024-06-27 03:11:15,1,0.0014541089
2024-06-27 03:11:30,1,0.0015479346
2024-06-27 03:11:45,1,0.001896533
2024-06-27 03:12:00,1,0.0009075415
2024-06-27 03:12:15,1,0.0013566813
2024-06-27 03:12:30,1,0.0012397883
2024-06-27 03:12:45,1,0.0007888767
2024-06-27 03:13:00,1,0.0010006108
2024-06-27 03:13:15,1,0.00080554176
2024-06-27 03:13:30,1,0.0011496331
2024-06-27 03:13:45,1,0.0011504034
2024-06-27 03:14:00,1,0.0011992642
