start_time,machine_id,metric_value
2024-06-16 07:44:45,1,0.00016877224
2024-06-16 07:45:00,1,0.0057116337
2024-06-16 07:45:15,1,0.16069515
2024-06-16 07:45:30,1,0.29349175
2024-06-16 07:45:45,1,0.324783
2024-06-16 07:46:00,1,0.3289076
2024-06-16 07:46:15,1,0.3354143
2024-06-16 07:46:30,1,0.33851406
2024-06-16 07:46:45,1,0.31469905
2024-06-16 07:47:00,1,0.26880738
2024-06-16 07:47:15,1,0.17449543
2024-06-16 07:47:30,1,0.12988693
2024-06-16 07:47:45,1,0.062441234
2024-06-16 07:48:00,1,0.0328229
2024-06-16 07:48:15,1,0.011946894
2024-06-16 07:48:30,1,0.029333387
2024-06-16 07:48:45,1,0.08899488
2024-06-16 07:49:00,1,0.12335922
2024-06-16 07:49:15,1,0.21975541
2024-06-16 07:49:30,1,0.31068426
2024-06-16 07:49:45,1,0.32411098
2024-06-16 07:50:00,1,0.3508243
2024-06-16 07:50:15,1,0.33609074
2024-06-16 07:50:30,1,0.34847444
2024-06-16 07:50:45,1,0.30789942
2024-06-16 07:51:00,1,0.285261
2024-06-16 07:51:15,1,0.19152756
2024-06-16 07:51:30,1,0.12490461
2024-06-16 07:51:45,1,0.06961238
2024-06-16 07:52:00,1,0.028326266
2024-06-16 07:52:15,1,0.015194037
2024-06-16 07:52:30,1,0.033680517
2024-06-16 07:52:45,1,0.07935788
2024-06-16 07:53:00,1,0.1269115
2024-06-16 07:53:15,1,0.19795598
2024-06-16 07:53:30,1,0.29160345
2024-06-16 07:53:45,1,0.32199067
2024-06-16 07:54:00,1,0.31955218
2024-06-16 07:54:15,1,0.35034782
2024-06-16 07:54:30,1,0.33783886
2024-06-16 07:54:45,1,0.3030625
2024-06-16 07:55:00,1,0.27574646
2024-06-16 07:55:15,1,0.17981061
2024-06-16 07:55:30,1,0.10687463
2024-06-16 07:55:45,1,0.057620585
2024-06-16 07:56:00,1,0.026837017
2024-06-16 07:56:15,1,0.014914089
2024-06-16 07:56:30,1,0.040351328
2024-06-16 07:56:45,1,0.080301866
2024-06-16 07:57:00,1,0.15078808
2024-06-16 07:57:15,1,0.21847464
2024-06-16 07:57:30,1,0.30716878
2024-06-16 07:57:45,1,0.32531697
2024-06-16 07:58:00,1,0.3304804
2024-06-16 07:58:15,1,0.3438995
2024-06-16 07:58:30,1,0.3276855
2024-06-16 07:58:45,1,0.31525147
2024-06-16 07:59:00,1,0.28148288
2024-06-16 07:59:15,1,0.14831267
2024-06-16 07:59:30,1,0.105091184
2024-06-16 07:59:45,1,0.05571472
2024-06-16 08:00:00,1,0.020976365
2024-06-16 08:00:15,1,0.017051876
2024-06-16 08:00:30,1,0.046197012
2024-06-16 08:00:45,1,0.08854354
2024-06-16 08:01:00,1,0.124444835
2024-06-16 08:01:15,1,0.23294853
2024-06-16 08:01:30,1,0.29620346
2024-06-16 08:01:45,1,0.32811382
2024-06-16 08:02:00,1,0.34374186
2024-06-16 08:02:15,1,0.34513465
2024-06-16 08:02:30,1,0.3408238
2024-06-16 08:02:45,1,0.31794903
2024-06-16 08:03:00,1,0.26280805
2024-06-16 08:03:15,1,0.15694596
2024-06-16 08:03:30,1,0.100955874
2024-06-16 08:03:45,1,0.054208037
2024-06-16 08:04:00,1,0.020486938
2024-06-16 08:04:15,1,0.015548386
2024-06-16 08:04:30,1,0.045304056
2024-06-16 08:04:45,1,0.07919669
2024-06-16 08:05:00,1,0.14321822
2024-06-16 08:05:15,1,0.22377542
2024-06-16 08:05:30,1,0.29567727
2024-06-16 08:05:45,1,0.30671993
2024-06-16 08:06:00,1,0.3408807
2024-06-16 08:06:15,1,0.32418677
2024-06-16 08:06:30,1,0.35154065
2024-06-16 08:06:45,1,0.312323
2024-06-16 08:07:00,1,0.2636561
2024-06-16 08:07:15,1,0.15740722
2024-06-16 08:07:30,1,0.08278495
2024-06-16 08:07:45,1,0.044090968
2024-06-16 08:08:00,1,0.01952887
2024-06-16 08:08:15,1,0.01572886
2024-06-16 08:08:30,1,0.04821342
2024-06-16 08:08:45,1,0.10364263
2024-06-16 08:09:00,1,0.13784252
2024-06-16 08:09:15,1,0.25887942
2024-06-16 08:09:30,1,0.2969941
2024-06-16 08:09:45,1,0.3364949
2024-06-16 08:10:00,1,0.32802698
2024-06-16 08:10:15,1,0.34213963
2024-06-16 08:10:30,1,0.32965815
2024-06-16 08:10:45,1,0.30951378
2024-06-16 08:11:00,1,0.2298403
2024-06-16 08:11:15,1,0.14570284
2024-06-16 08:11:30,1,0.097291715
2024-06-16 08:11:45,1,0.044648092
2024-06-16 08:12:00,1,0.019842707
2024-06-16 08:12:15,1,0.016566917
2024-06-16 08:12:30,1,0.050971813
2024-06-16 08:12:45,1,0.096587464
2024-06-16 08:13:00,1,0.13673367
2024-06-16 08:13:15,1,0.24910285
2024-06-16 08:13:30,1,0.30341488
2024-06-16 08:13:45,1,0.33794668
2024-06-16 08:14:00,1,0.33841014
2024-06-16 08:14:15,1,0.325751
2024-06-16 08:14:30,1,0.33692804
2024-06-16 08:14:45,1,0.30735606
2024-06-16 08:15:00,1,0.24057679
2024-06-16 08:15:15,1,0.14418393
2024-06-16 08:15:30,1,0.08805375
2024-06-16 08:15:45,1,0.04301357
2024-06-16 08:16:00,1,0.014716311
2024-06-16 08:16:15,1,0.021767475
2024-06-16 08:16:30,1,0.051051013
2024-06-16 08:16:45,1,0.08608015
2024-06-16 08:17:00,1,0.13588496
2024-06-16 08:17:15,1,0.27288732
2024-06-16 08:17:30,1,0.31135356
2024-06-16 08:17:45,1,0.31094083
2024-06-16 08:18:00,1,0.35767597
2024-06-16 08:18:15,1,0.3326305
2024-06-16 08:18:30,1,0.33437067
2024-06-16 08:18:45,1,0.30002883
2024-06-16 08:19:00,1,0.22279103
2024-06-16 08:19:15,1,0.10621295
2024-06-16 08:19:30,1,0.09166681
2024-06-16 08:19:45,1,0.03567032
2024-06-16 08:20:00,1,0.017610429
2024-06-16 08:20:15,1,0.019443156
2024-06-16 08:20:30,1,0.06005348
2024-06-16 08:20:45,1,0.120423555
2024-06-16 08:21:00,1,0.16035412
2024-06-16 08:21:15,1,0.27383018
2024-06-16 08:21:30,1,0.31152913
2024-06-16 08:21:45,1,0.34221753
2024-06-16 08:22:00,1,0.3351671
2024-06-16 08:22:15,1,0.32941455
2024-06-16 08:22:30,1,0.31838438
2024-06-16 08:22:45,1,0.29935583
2024-06-16 08:23:00,1,0.2037656
2024-06-16 08:23:15,1,0.12334207
2024-06-16 08:23:30,1,0.074000455
2024-06-16 08:23:45,1,0.026658138
2024-06-16 08:24:00,1,0.019001631
2024-06-16 08:24:15,1,0.02073554
2024-06-16 08:24:30,1,0.06612993
2024-06-16 08:24:45,1,0.11728944
2024-06-16 08:25:00,1,0.14507861
2024-06-16 08:25:15,1,0.2889153
2024-06-16 08:25:30,1,0.3117003
2024-06-16 08:25:45,1,0.31918052
2024-06-16 08:26:00,1,0.3498033
2024-06-16 08:26:15,1,0.3414393
2024-06-16 08:26:30,1,0.31483078
2024-06-16 08:26:45,1,0.27602845
2024-06-16 08:27:00,1,0.1725373
2024-06-16 08:27:15,1,0.14318044
2024-06-16 08:27:30,1,0.06525699
2024-06-16 08:27:45,1,0.029053908
2024-06-16 08:28:00,1,0.014456145
2024-06-16 08:28:15,1,0.031028777
2024-06-16 08:28:30,1,0.05090519
2024-06-16 08:28:45,1,0.12225274
2024-06-16 08:29:00,1,0.1787199
2024-06-16 08:29:15,1,0.29438385
2024-06-16 08:29:30,1,0.324015
