start_time,machine_id,metric_value
2024-06-28 04:30:00,1,0.00029038588
2024-06-28 04:30:15,1,0.00033757006
2024-06-28 04:30:30,1,0.00020072483
2024-06-28 04:30:45,1,0.00020475831
2024-06-28 04:31:00,1,0.00019905968
2024-06-28 04:31:15,1,0.00037336219
2024-06-28 04:31:30,1,0.0006343194
2024-06-28 04:31:45,1,0.00035436146
2024-06-28 04:32:00,1,0.00034596687
2024-06-28 04:32:15,1,0.00024830215
2024-06-28 04:32:30,1,0.00028736025
2024-06-28 04:32:45,1,0.0005489408
2024-06-28 04:33:00,1,0.00033515613
2024-06-28 04:33:15,1,0.00038108006
2024-06-28 04:33:30,1,0.00034159393
2024-06-28 04:33:45,1,0.00021236474
2024-06-28 04:34:00,1,0.0002607516
2024-06-28 04:34:15,1,0.00017751598
2024-06-28 04:34:30,1,0.00049684715
2024-06-28 04:34:45,1,0.014674925
2024-06-28 04:35:00,1,0.008098207
2024-06-28 04:35:15,1,0.004489308
2024-06-28 04:35:30,1,0.0028452463
2024-06-28 04:35:45,1,0.002980255
2024-06-28 04:36:00,1,0.0032777905
2024-06-28 04:36:15,1,0.003391783
2024-06-28 04:36:30,1,0.05200342
2024-06-28 04:36:45,1,0.21668117
2024-06-28 04:37:00,1,0.29411215
2024-06-28 04:37:15,1,0.39142826
2024-06-28 04:37:30,1,0.30501518
2024-06-28 04:37:45,1,0.40841717
2024-06-28 04:38:00,1,0.49329776
2024-06-28 04:38:15,1,0.47994965
2024-06-28 04:38:30,1,0.43781343
2024-06-28 04:38:45,1,0.3838977
2024-06-28 04:39:00,1,0.32116333
2024-06-28 04:39:15,1,0.398389
2024-06-28 04:39:30,1,0.45639557
2024-06-28 04:39:45,1,0.418394
2024-06-28 04:40:00,1,0.28490806
2024-06-28 04:40:15,1,0.31616977
2024-06-28 04:40:30,1,0.41217786
2024-06-28 04:40:45,1,0.46252656
2024-06-28 04:41:00,1,0.41511306
2024-06-28 04:41:15,1,0.43460277
2024-06-28 04:41:30,1,0.5060867
2024-06-28 04:41:45,1,0.53355944
2024-06-28 04:42:00,1,0.62551016
2024-06-28 04:42:15,1,0.617094
2024-06-28 04:42:30,1,0.54963535
2024-06-28 04:42:45,1,0.7002793
2024-06-28 04:43:00,1,0.75026643
2024-06-28 04:43:15,1,0.74244
2024-06-28 04:43:30,1,0.71537834
2024-06-28 04:43:45,1,0.7001331
2024-06-28 04:44:00,1,0.86112684
2024-06-28 04:44:15,1,0.81273156
2024-06-28 04:44:30,1,0.7707791
2024-06-28 04:44:45,1,0.8300941
2024-06-28 04:45:00,1,0.906773
2024-06-28 04:45:15,1,1.0262846
2024-06-28 04:45:30,1,1.0917089
2024-06-28 04:45:45,1,1.0181725
2024-06-28 04:46:00,1,0.96678716
2024-06-28 04:46:15,1,1.0053602
2024-06-28 04:46:30,1,1.078569
2024-06-28 04:46:45,1,1.0942678
2024-06-28 04:47:00,1,1.1070596
2024-06-28 04:47:15,1,1.0812367
2024-06-28 04:47:30,1,1.2111486
2024-06-28 04:47:45,1,1.1696613
2024-06-28 04:48:00,1,1.1660732
