start_time,machine_id,metric_value
2024-07-06 03:03:15,1,0.00039848447
2024-07-06 03:03:30,1,0.07357337
2024-07-06 03:03:45,1,0.16405319
2024-07-06 03:04:00,1,0.23653847
2024-07-06 03:04:15,1,0.3694457
2024-07-06 03:04:30,1,0.3265818
2024-07-06 03:04:45,1,0.42032883
2024-07-06 03:05:00,1,0.52133536
2024-07-06 03:05:15,1,0.5127925
2024-07-06 03:05:30,1,0.4440734
2024-07-06 03:05:45,1,0.3708652
2024-07-06 03:06:00,1,0.3366526
2024-07-06 03:06:15,1,0.420834
2024-07-06 03:06:30,1,0.48124683
2024-07-06 03:06:45,1,0.39040947
2024-07-06 03:07:00,1,0.30958086
2024-07-06 03:07:15,1,0.3466972
2024-07-06 03:07:30,1,0.44757894
2024-07-06 03:07:45,1,0.44404235
2024-07-06 03:08:00,1,0.40522647
2024-07-06 03:08:15,1,0.41288885
2024-07-06 03:08:30,1,0.48348218
2024-07-06 03:08:45,1,0.5730786
2024-07-06 03:09:00,1,0.60928404
2024-07-06 03:09:15,1,0.5725309
2024-07-06 03:09:30,1,0.5816661
2024-07-06 03:09:45,1,0.67348194
2024-07-06 03:10:00,1,0.76663584
2024-07-06 03:10:15,1,0.7378063
2024-07-06 03:10:30,1,0.6831309
2024-07-06 03:10:45,1,0.77007836
2024-07-06 03:11:00,1,0.90329707
2024-07-06 03:11:15,1,0.7928647
2024-07-06 03:11:30,1,0.7722933
2024-07-06 03:11:45,1,0.8659811
2024-07-06 03:12:00,1,1.0447162
2024-07-06 03:12:15,1,1.0431273
2024-07-06 03:12:30,1,1.0339631
2024-07-06 03:12:45,1,0.96261936
2024-07-06 03:13:00,1,0.96606565
2024-07-06 03:13:15,1,1.0133975
2024-07-06 03:13:30,1,1.1039369
2024-07-06 03:13:45,1,1.1231405
2024-07-06 03:14:00,1,1.1102507
2024-07-06 03:14:15,1,1.1494191
2024-07-06 03:14:30,1,1.1773907
2024-07-06 03:14:45,1,1.2426449
2024-07-06 03:15:00,1,1.1799695
2024-07-06 03:15:15,1,1.2281111
