start_time,machine_id,metric_value
2024-07-07 11:56:45,1,2.7171128
2024-07-07 11:57:00,1,370.41275
2024-07-07 11:57:15,1,586.22394
2024-07-07 11:57:30,1,708.42346
2024-07-07 11:57:45,1,636.02216
2024-07-07 11:58:00,1,666.7379
2024-07-07 11:58:15,1,770.86816
2024-07-07 11:58:30,1,902.8328
2024-07-07 11:58:45,1,814.15326
2024-07-07 11:59:00,1,655.4232
2024-07-07 11:59:15,1,609.5929
2024-07-07 11:59:30,1,586.2125
2024-07-07 11:59:45,1,787.56537
2024-07-07 12:00:00,1,811.5503
2024-07-07 12:00:15,1,576.5981
2024-07-07 12:00:30,1,495.8888
2024-07-07 12:00:45,1,607.9853
2024-07-07 12:01:00,1,749.65424
2024-07-07 12:01:15,1,773.17883
2024-07-07 12:01:30,1,638.44604
2024-07-07 12:01:45,1,806.2673
2024-07-07 12:02:00,1,894.66907
2024-07-07 12:02:15,1,595.62933
2024-07-07 12:02:30,1,105.484955
2024-07-07 12:02:45,1,614.07294
2024-07-07 12:03:00,1,702.4645
2024-07-07 12:03:15,1,19.485191
2024-07-07 12:03:30,1,21.182213
2024-07-07 12:03:45,1,25.126785
2024-07-07 12:04:00,1,124.722664
2024-07-07 12:04:15,1,19.060888
2024-07-07 12:04:30,1,61.75409
2024-07-07 12:04:45,1,119.270996
2024-07-07 12:05:00,1,78.23542
2024-07-07 12:05:15,1,17.75724
2024-07-07 12:05:30,1,61.089966
2024-07-07 12:05:45,1,60.94883
2024-07-07 12:06:00,1,75.52097
2024-07-07 12:06:15,1,21.784346
2024-07-07 12:06:30,1,159.95337
2024-07-07 12:06:45,1,60.452873
2024-07-07 12:07:00,1,95.79639
2024-07-07 12:07:15,1,68.26365
2024-07-07 12:07:30,1,119.14824
2024-07-07 12:07:45,1,91.90511
2024-07-07 12:08:00,1,156.5074
2024-07-07 12:08:15,1,175.1465
2024-07-07 12:08:30,1,164.35503
2024-07-07 12:08:45,1,261.70465
2024-07-07 12:09:00,1,1317.332
2024-07-07 12:09:15,1,404.57028
2024-07-07 12:09:30,1,657.301
2024-07-07 12:09:45,1,375.90857
2024-07-07 12:10:00,1,235.44681
2024-07-07 12:10:15,1,311.98523
2024-07-07 12:10:30,1,102.57839
2024-07-07 12:10:45,1,155.34647
2024-07-07 12:11:00,1,105.79373
2024-07-07 12:11:15,1,146.4281
2024-07-07 12:11:30,1,50.809856
2024-07-07 12:11:45,1,117.16032
2024-07-07 12:12:00,1,107.16749
2024-07-07 12:12:15,1,9.908432
2024-07-07 12:12:30,1,8.959351
2024-07-07 12:12:45,1,8.433178
2024-07-07 12:13:00,1,48.747234
2024-07-07 12:13:15,1,8.876213
2024-07-07 12:13:30,1,45.553947
2024-07-07 12:13:45,1,538.545
2024-07-07 12:14:00,1,807.55585
2024-07-07 12:14:15,1,694.81494
2024-07-07 12:14:30,1,127.278786
2024-07-07 12:14:45,1,3.6392305
